Match_ID,Season,Match_Date,Home_Team,Away_Team,Venue_City,Home_Formation,Away_Formation,Home_Indian_Player_Rating_Avg,Home_Foreign_Player_Rating_Avg,Away_Indian_Player_Rating_Avg,Away_Foreign_Player_Rating_Avg,Home_Squad_Market_Value_Cr,Home_Foreign_Player_Market_Value_Cr,Away_Squad_Market_Value_Cr,Away_Foreign_Player_Market_Value_Cr,Home_Foreign_Clearances_Tackles,Home_Indian_Clearances_Tackles,Away_Foreign_Clearances_Tackles,Away_Indian_Clearances_Tackles,Home_Foreign_Big_Chances_Created,Home_Indian_Big_Chances_Created,Away_Foreign_Big_Chances_Created,Away_Indian_Big_Chances_Created,Home_Foreign_Big_Chances_Missed,Home_Indian_Big_Chances_Missed,Away_Foreign_Big_Chances_Missed,Away_Indian_Big_Chances_Missed,Home_Foreign_Interception_Rate,Home_Indian_Interception_Rate,Away_Foreign_Interception_Rate,Away_Indian_Interception_Rate,Home_Injury_Count,Away_Injury_Count,Weather_Condition,Pitch_Condition,Match_Condition,Home_Fatigue_Index,Away_Fatigue_Index,Home_Team_Chemistry_Score,Away_Team_Chemistry_Score,H2H_Home_Wins_Last5,H2H_Away_Wins_Last5,Referee_Strictness_Index,Home_Recent_Form_Pts,Away_Recent_Form_Pts,Home_Set_Piece_Conversion_Pct,Away_Set_Piece_Conversion_Pct,Key_Player_Missing_Side,Home_Foreign_Player_Ratio,Away_Foreign_Player_Ratio,Market_Value_Difference,Market_Value_Ratio,Foreign_Market_Value_Difference,Indian_Market_Value_Difference,Indian_Rating_Difference,Foreign_Rating_Difference,Overall_Rating_Difference,Fatigue_Difference,Chemistry_Difference,Form_Difference,H2H_Wins_Difference,Set_Piece_Conversion_Diff,Foreign_Player_Ratio_Diff,Injury_Count_Diff,Clearance_Tackle_Foreign_Diff,Clearance_Tackle_Indian_Diff,Big_Chance_Created_Foreign_Diff,Big_Chance_Created_Indian_Diff,Big_Chance_Missed_Foreign_Diff,Big_Chance_Missed_Indian_Diff,Interception_Rate_Foreign_Diff,Interception_Rate_Indian_Diff,Home_Historical_Win_Rate,Away_Historical_Win_Rate,Historical_Win_Rate_Diff,Home_Venue_Win_Rate,Away_Venue_Win_Rate,Home_Rolling_Goal_Diff,Away_Rolling_Goal_Diff,Rolling_Goal_Diff_Differential,H2H_Prior_Home_Win_Rate,H2H_Prior_Draw_Rate,H2H_Prior_Away_Win_Rate,Home_Days_Rest,Away_Days_Rest,Days_Rest_Diff,Match_Result
ISL00974,2023-24,2024-03-20,Kerala Blasters,Jamshedpur FC,Kochi,4-3-3,4-2-3-1,7.57,6.63,6.01,6.67,33.1,16.6,57.9,27.8,12,16,9,12,2,0,3,1,2,1,3,4,39.8,46.0,35.6,50.7,1,1,Overcast,Good,Day,3.0,4.5,7.24,5.67,0,3,4.9,9,13,19.2,17.8,,0.41,0.43,-24.799999999999997,0.5716752035103275,-11.2,-13.599999999999998,1.5600000000000005,-0.040000000000000036,0.7599999999999998,-1.5,1.5700000000000003,-4,-3,1.3999999999999986,-0.020000000000000018,0,3,4,-1,-1,-1,-3,4.199999999999996,-4.700000000000003,0.3791,0.4607,-0.0816,0.4384,0.4023,0.9,0.8,0.09999999999999998,0.1667,0.2222,0.6111,4,1,3,Home_Win
ISL00975,2023-24,2024-03-24,Kerala Blasters,FC Goa,Kochi,4-2-3-1,4-2-3-1,5.77,6.74,5.73,6.34,49.2,24.9,44.5,24.7,8,10,11,9,3,2,4,1,3,2,4,2,22.9,44.7,34.9,20.9,2,1,Rainy,Good,Night,9.8,8.3,4.93,6.16,4,1,1.8,9,7,21.9,12.9,,0.41,0.45,4.700000000000003,1.1056177290746676,0.1999999999999993,4.5000000000000036,0.03999999999999915,0.40000000000000036,0.21999999999999975,1.5,-1.2300000000000004,2,3,8.999999999999998,-0.040000000000000036,1,-3,1,-1,1,-1,0,-12.0,23.800000000000004,0.3831,0.3774,0.005699999999999983,0.4459,0.3288,1.1,-0.2,1.3,0.3333,0.1429,0.5238,4,9,-5,Home_Win
ISL00976,2023-24,2024-03-24,Kerala Blasters,Bengaluru FC,Kochi,3-4-3,3-4-3,6.13,7.71,7.29,6.71,48.5,22.6,70.3,33.6,12,8,7,12,1,1,2,1,1,2,3,2,20.4,31.1,27.0,24.7,0,2,Clear,Good,Night,2.0,8.8,6.42,9.04,3,1,10.0,11,5,14.3,28.7,Home,0.37,0.44,-21.799999999999997,0.6899003286059276,-11.0,-10.799999999999997,-1.1600000000000001,1.0,-0.08000000000000007,-6.800000000000001,-2.619999999999999,6,2,-14.399999999999999,-0.07,-2,5,-4,-1,0,-2,0,-6.600000000000001,6.400000000000002,0.3871,0.3602,0.02689999999999998,0.4533,0.3158,1.1,-0.3,1.4000000000000001,0.5,0.25,0.25,1,6,-5,Away_Win
ISL00977,2023-24,2024-03-26,Punjab FC,FC Goa,Mohali,4-2-3-1,4-4-2,6.62,7.7,7.98,7.0,62.0,28.7,30.1,15.9,7,14,8,14,2,1,3,1,2,2,3,1,42.1,35.0,34.4,54.3,1,1,Overcast,Good,Night,7.7,6.7,6.89,6.07,2,2,7.0,5,7,22.3,5.1,,0.36,0.32,31.9,2.059799980132897,12.799999999999999,19.099999999999994,-1.3600000000000003,0.7000000000000002,-0.33000000000000007,1.0,0.8199999999999994,-2,0,17.200000000000003,0.03999999999999998,0,-1,0,-1,0,-1,1,7.700000000000003,-19.299999999999997,0.3688,0.375,-0.006199999999999983,0.4268,0.3243,-0.9,-0.6,-0.30000000000000004,0.3333,0.25,0.4167,9,2,7,Home_Win
ISL00978,2023-24,2024-03-26,Mumbai City FC,Hyderabad FC,Mumbai,4-3-3,3-5-2,5.97,8.42,6.84,7.45,33.8,21.5,31.4,17.3,7,6,14,9,2,4,3,3,2,6,3,3,34.6,26.8,28.2,51.9,2,0,Overcast,Good,Night,0.1,1.7,7.54,5.83,2,1,4.7,4,5,22.9,27.4,,0.38,0.5,2.3999999999999986,1.0764327782061216,4.199999999999999,-1.8000000000000007,-0.8700000000000001,0.9699999999999998,0.05000000000000071,-1.5999999999999999,1.71,-1,1,-4.5,-0.12,2,-7,-3,-1,1,-1,3,6.400000000000002,-25.099999999999998,0.391,0.323,0.068,0.3846,0.2688,-0.3,-0.6,0.3,0.4211,0.2632,0.3158,8,6,2,Away_Win
ISL00979,2023-24,2024-03-27,Mumbai City FC,East Bengal FC,Mumbai,5-3-2,4-2-3-1,6.55,6.24,5.83,6.58,30.4,17.4,49.2,24.5,7,10,12,16,1,1,3,3,3,2,3,4,35.5,42.9,30.9,18.1,3,2,Rainy,Good,Day,4.4,1.5,7.52,7.53,1,3,8.9,1,10,6.6,27.6,,0.31,0.36,-18.800000000000004,0.6178860532751923,-7.100000000000001,-11.700000000000003,0.7199999999999998,-0.33999999999999986,0.1899999999999995,2.9000000000000004,-0.010000000000000675,-9,-2,-21.0,-0.04999999999999999,1,-5,-6,-2,-2,0,-2,4.600000000000001,24.799999999999997,0.3885,0.3622,0.02629999999999999,0.3797,0.2877,-0.4,1.1,-1.5,0.4,0.1333,0.4667,1,10,-9,Draw
ISL00980,2023-24,2024-03-27,East Bengal FC,ATK Mohun Bagan,Kolkata,4-4-2,4-3-3,6.51,7.53,5.97,6.36,39.1,25.0,54.7,38.3,7,17,4,10,2,2,6,1,3,2,7,1,19.3,49.5,52.1,37.7,2,1,Humid,Good,Night,6.6,1.9,8.12,8.26,3,0,5.9,8,1,16.8,29.8,Away,0.3,0.37,-15.600000000000001,0.714807913197822,-13.299999999999997,-2.3000000000000043,0.54,1.17,0.8549999999999995,4.699999999999999,-0.14000000000000057,7,3,-13.0,-0.07,1,3,7,-4,1,-4,1,-32.8,11.799999999999997,0.3602,0.3526,0.007599999999999996,0.4107,0.2907,0.9,-0.4,1.3,0.5385,0.3846,0.0769,1,20,-19,Home_Win
ISL00981,2023-24,2024-03-30,East Bengal FC,ATK Mohun Bagan,Kolkata,4-3-3,3-4-3,6.4,8.35,6.68,7.93,37.1,19.3,58.2,36.2,4,7,7,11,0,1,2,0,0,3,3,0,39.7,23.3,44.1,36.3,0,2,Humid,Poor,Night,7.6,4.9,8.6,8.86,3,0,7.8,11,1,7.5,20.3,,0.37,0.41,-21.1,0.6374569351448565,-16.900000000000002,-4.199999999999999,-0.27999999999999936,0.41999999999999993,0.07000000000000028,2.6999999999999993,-0.2599999999999998,10,3,-12.8,-0.03999999999999998,-2,-3,-4,-2,1,-3,3,-4.399999999999999,-12.999999999999996,0.3636,0.3503,0.013299999999999979,0.4159,0.2874,1.0,-0.9,1.9,0.5714,0.3571,0.0714,3,3,0,Away_Win
ISL00982,2023-24,2024-04-04,Chennaiyin FC,Odisha FC,Chennai,5-3-2,5-3-2,7.56,6.98,7.09,7.65,39.6,21.2,29.3,20.0,14,15,8,18,4,0,3,1,4,0,3,2,21.3,19.8,30.0,24.3,3,0,Overcast,Good,Night,5.8,7.9,7.83,6.88,3,1,3.2,6,6,8.0,24.9,,0.41,0.43,10.3,1.3515353749026024,1.1999999999999993,9.100000000000001,0.46999999999999975,-0.6699999999999999,-0.10000000000000053,-2.1000000000000005,0.9500000000000002,0,2,-16.9,-0.020000000000000018,3,6,-3,1,-1,1,-2,-8.7,-4.5,0.3228,0.3267,-0.0039000000000000146,0.3544,0.2192,0.1,0.2,-0.1,0.4118,0.3529,0.2353,17,17,0,Draw
ISL00983,2023-24,2024-04-04,East Bengal FC,NorthEast United FC,Kolkata,3-5-2,5-3-2,5.89,7.4,6.46,6.62,38.6,26.0,43.6,29.8,2,12,8,20,2,1,3,2,2,1,5,3,38.1,28.3,18.7,21.5,3,2,Rainy,Average,Night,8.8,7.1,7.79,4.81,1,0,2.3,8,4,16.1,24.6,Away,0.45,0.43,-5.0,0.8853208978621794,-3.8000000000000007,-1.1999999999999993,-0.5700000000000003,0.7800000000000002,0.10499999999999954,1.700000000000001,2.9800000000000004,4,1,-8.5,0.020000000000000018,1,-6,-8,-1,-1,-3,-2,19.400000000000002,6.800000000000001,0.3617,0.3491,0.0126,0.4123,0.299,0.6,-0.1,0.7,0.35,0.35,0.3,5,27,-22,Home_Win
ISL00984,2023-24,2024-04-06,Odisha FC,NorthEast United FC,Bhubaneswar,4-4-2,5-3-2,6.64,7.69,6.35,6.22,41.9,29.3,38.1,19.9,15,13,9,9,3,3,3,3,4,3,3,4,31.2,45.8,27.1,50.4,0,2,Clear,Good,Day,1.6,3.2,6.0,9.17,2,3,3.8,7,3,28.9,24.0,,0.47,0.36,3.799999999999997,1.0997372441634528,9.400000000000002,-5.600000000000005,0.29000000000000004,1.4700000000000006,0.8799999999999999,-1.6,-3.17,4,-1,4.899999999999999,0.10999999999999999,-2,6,4,0,0,1,-1,4.099999999999998,-4.600000000000001,0.3245,0.3471,-0.02260000000000001,0.4286,0.2959,-0.1,-0.1,0.0,0.3529,0.2353,0.4118,2,2,0,Home_Win
ISL00985,2023-24,2024-04-07,Jamshedpur FC,Odisha FC,Jamshedpur,4-3-3,3-5-2,7.0,7.97,5.75,6.49,44.0,20.9,31.3,15.2,9,19,11,11,1,1,0,2,1,1,0,3,27.8,32.3,16.8,25.8,1,1,Clear,Good,Night,3.2,7.8,5.21,5.34,2,2,9.2,10,7,16.9,10.9,,0.5,0.35,12.7,1.4057503496005272,5.699999999999999,7.0,1.25,1.4799999999999995,1.3649999999999993,-4.6,-0.1299999999999999,3,0,5.999999999999998,0.15000000000000002,0,-2,8,1,-1,1,-2,11.0,6.4999999999999964,0.4581,0.3289,0.12919999999999998,0.5165,0.2162,0.6,0.2,0.39999999999999997,0.2857,0.381,0.3333,18,1,17,Home_Win
ISL00986,2023-24,2024-04-07,Jamshedpur FC,ATK Mohun Bagan,Jamshedpur,4-4-2,3-4-3,7.57,7.16,7.21,7.5,50.5,32.6,31.9,22.3,7,9,10,12,0,0,2,1,2,0,2,2,26.8,20.4,28.9,50.6,0,1,Rainy,Good,Day,3.8,6.3,8.15,5.99,2,1,4.2,12,4,16.5,21.9,,0.46,0.43,18.6,1.5830716040527888,10.3,8.3,0.3600000000000003,-0.33999999999999986,0.009999999999999787,-2.5,2.16,8,1,-5.399999999999999,0.030000000000000027,-1,-3,-3,-2,-1,0,-2,-2.099999999999998,-30.200000000000003,0.4611,0.3544,0.10670000000000002,0.5217,0.2955,0.7,-0.7,1.4,0.5,0.2857,0.2143,1,8,-7,Away_Win
ISL00987,2023-24,2024-04-10,Chennaiyin FC,ATK Mohun Bagan,Chennai,4-3-3,4-2-3-1,7.15,7.27,6.24,6.8,47.1,27.7,51.4,29.7,13,13,10,17,3,2,3,1,4,2,3,1,46.9,15.7,45.6,26.8,2,1,Overcast,Poor,Night,3.3,1.3,8.64,5.82,0,3,9.9,4,6,21.3,27.9,,0.35,0.36,-4.299999999999997,0.9163422341746627,-2.0,-2.299999999999997,0.9100000000000001,0.46999999999999975,0.6900000000000004,1.9999999999999998,2.8200000000000003,-2,-3,-6.599999999999998,-0.010000000000000009,1,3,-4,0,1,1,1,1.2999999999999972,-11.100000000000001,0.3208,0.3585,-0.03770000000000001,0.35,0.3034,0.2,-0.6,0.8,0.2667,0.2,0.5333,6,3,3,Home_Win
ISL00988,2023-24,2024-04-11,Punjab FC,Odisha FC,Mohali,4-2-3-1,4-2-3-1,7.04,7.22,6.12,7.39,48.2,21.7,48.5,30.0,10,12,12,14,2,0,2,2,2,2,2,3,36.7,21.1,43.0,53.7,3,1,Overcast,Good,Night,8.7,9.9,8.38,7.7,2,2,2.5,8,7,17.9,21.6,,0.43,0.43,-0.29999999999999716,0.9938142280795406,-8.3,8.000000000000004,0.9199999999999999,-0.16999999999999993,0.375,-1.200000000000001,0.6800000000000006,1,0,-3.700000000000003,0.0,2,-2,-2,0,-2,0,-1,-6.299999999999997,-32.6,0.3727,0.3268,0.045899999999999996,0.4337,0.2133,-0.2,0.5,-0.7,0.4444,0.3333,0.2222,16,4,12,Away_Win
ISL00989,2023-24,2024-04-15,East Bengal FC,Bengaluru FC,Kolkata,4-2-3-1,4-3-3,7.8,7.4,6.07,6.79,25.1,15.2,35.7,23.8,11,12,15,10,2,0,1,2,2,1,1,2,29.4,50.9,46.8,32.1,1,2,Humid,Good,Night,5.8,4.6,6.86,8.99,0,2,9.2,8,7,27.4,8.1,,0.37,0.45,-10.600000000000001,0.7030810355515306,-8.600000000000001,-2.0,1.7299999999999995,0.6100000000000003,1.17,1.2000000000000002,-2.13,1,-2,19.299999999999997,-0.08000000000000002,-1,-4,2,1,-2,1,-1,-17.4,18.799999999999997,0.3651,0.3642,0.0008999999999999564,0.4174,0.3247,0.4,0.2,0.2,0.1667,0.5556,0.2778,11,22,-11,Home_Win
ISL00990,2023-24,2024-04-16,NorthEast United FC,Odisha FC,Guwahati,4-3-3,3-5-2,7.15,5.76,6.38,7.96,60.1,31.3,30.0,16.0,11,15,9,14,0,0,1,3,0,0,2,5,54.2,39.7,51.4,44.8,1,1,Humid,Good,Night,9.3,8.3,8.08,5.71,2,3,9.7,3,10,18.3,19.1,,0.37,0.41,30.1,2.0033326655557784,15.3,14.8,0.7700000000000005,-2.2,-0.7149999999999999,1.0,2.37,-7,-1,-0.8000000000000007,-0.03999999999999998,0,2,1,-1,-3,-2,-5,2.8000000000000043,-5.099999999999994,0.345,0.3312,0.013799999999999979,0.4167,0.2237,-0.6,0.6,-1.2,0.3889,0.2222,0.3889,10,5,5,Home_Win
ISL00991,2024-25,2024-10-02,FC Goa,ATK Mohun Bagan,Goa,3-4-3,3-5-2,6.21,7.47,6.77,6.39,33.6,18.1,40.5,24.2,13,14,13,17,4,0,1,0,5,1,4,0,29.6,52.5,47.2,25.0,0,0,Clear,Poor,Day,8.6,0.5,5.63,5.9,4,1,1.1,4,6,24.9,22.6,,0.37,0.32,-6.899999999999999,0.8296294247828581,-6.099999999999998,-0.8000000000000007,-0.5599999999999996,1.08,0.2599999999999998,8.1,-0.27000000000000046,-2,3,2.299999999999997,0.04999999999999999,0,0,-3,3,0,1,1,-17.6,27.5,0.3727,0.3563,0.01639999999999997,0.4186,0.3,-0.8,-0.6,-0.20000000000000007,0.5556,0.1667,0.2778,30,30,0,Away_Win
ISL00992,2024-25,2024-10-03,Mumbai City FC,Bengaluru FC,Mumbai,5-3-2,4-4-2,6.94,5.97,7.34,6.81,45.3,31.4,36.7,19.3,9,15,16,17,2,2,2,3,2,2,2,3,35.5,50.7,19.3,52.7,1,0,Rainy,Good,Day,4.2,0.7,5.42,6.74,4,1,2.9,1,7,7.0,15.8,,0.39,0.48,8.599999999999994,1.2343320887378502,12.099999999999998,-3.5000000000000036,-0.39999999999999947,-0.8399999999999999,-0.6199999999999992,3.5,-1.3200000000000003,-6,3,-8.8,-0.08999999999999997,1,-7,-2,0,-1,0,-1,16.2,-2.0,0.3861,0.362,0.02410000000000001,0.375,0.3205,-0.5,0.2,-0.7,0.6923,0.0769,0.2308,30,30,0,Away_Win
ISL00993,2024-25,2024-10-05,FC Goa,Chennaiyin FC,Goa,3-5-2,3-5-2,7.12,7.35,6.25,6.97,29.3,18.6,37.2,18.7,9,12,11,8,2,3,1,1,3,5,1,2,27.9,46.4,50.8,19.0,2,0,Clear,Good,Night,2.1,5.5,6.2,5.9,1,3,4.0,4,7,23.0,23.4,Home,0.34,0.38,-7.900000000000002,0.7876341968725276,-0.09999999999999787,-7.800000000000004,0.8700000000000001,0.3799999999999999,0.625,-3.4,0.2999999999999998,-3,-2,-0.3999999999999986,-0.03999999999999998,2,-2,4,1,2,2,3,-22.9,27.4,0.3704,0.325,0.045399999999999996,0.4138,0.2911,-0.8,0.3,-1.1,0.3889,0.2778,0.3333,3,30,-27,Draw
ISL00994,2024-25,2024-10-09,FC Goa,Bengaluru FC,Goa,5-3-2,3-4-3,7.19,7.3,8.18,6.68,28.7,13.3,59.1,27.1,11,14,11,19,4,2,3,3,4,2,5,3,26.2,46.9,42.6,37.1,0,2,Humid,Average,Day,8.2,2.1,9.24,7.77,0,5,6.0,2,7,18.9,19.3,,0.33,0.37,-30.400000000000002,0.48561751512393986,-13.8,-16.6,-0.9899999999999993,0.6200000000000001,-0.1849999999999996,6.1,1.4700000000000006,-5,-5,-0.40000000000000213,-0.03999999999999998,-2,0,-5,1,-1,-1,-1,-16.400000000000002,9.799999999999997,0.3681,0.3659,0.0021999999999999797,0.4091,0.3291,-0.8,-0.2,-0.6000000000000001,0.25,0.25,0.5,4,6,-2,Draw
ISL00995,2024-25,2024-10-10,NorthEast United FC,Bengaluru FC,Guwahati,3-5-2,3-4-3,5.72,7.09,7.6,6.89,42.4,26.3,58.8,29.9,8,10,8,13,3,2,3,2,4,5,3,5,22.2,25.4,21.8,19.3,1,1,Humid,Good,Night,7.7,5.7,6.82,6.86,1,2,4.6,6,7,29.4,8.5,,0.35,0.4,-16.4,0.7210883127400829,-3.599999999999998,-12.8,-1.88,0.20000000000000018,-0.8399999999999999,2.0,-0.040000000000000036,-1,-1,20.9,-0.050000000000000044,0,0,-3,0,0,1,0,0.3999999999999986,6.099999999999998,0.3488,0.3636,-0.01479999999999998,0.4247,0.325,-0.4,0.1,-0.5,0.4167,0.25,0.3333,30,1,29,Draw
ISL00996,2024-25,2024-10-10,Jamshedpur FC,ATK Mohun Bagan,Jamshedpur,3-5-2,4-4-2,6.26,6.96,6.37,5.52,42.2,19.1,19.2,9.8,3,10,9,14,2,0,3,2,3,3,3,4,52.1,24.5,23.8,26.2,3,1,Humid,Good,Night,1.4,9.5,6.13,5.58,2,2,9.5,9,9,29.4,27.0,,0.35,0.36,23.000000000000004,2.197915521918999,9.3,13.700000000000003,-0.11000000000000032,1.4400000000000004,0.6649999999999991,-8.1,0.5499999999999998,0,0,2.3999999999999986,-0.010000000000000009,2,-6,-4,-1,-2,0,-1,28.3,-1.6999999999999993,0.4586,0.3602,0.09839999999999999,0.5161,0.3077,0.2,-0.3,0.5,0.4667,0.2667,0.2667,30,8,22,Home_Win
ISL00997,2024-25,2024-10-14,Bengaluru FC,Hyderabad FC,Bengaluru,4-2-3-1,4-2-3-1,6.58,6.88,6.71,7.18,51.5,34.6,49.5,31.5,11,8,11,12,1,0,2,2,2,1,2,2,43.5,40.5,50.5,28.5,1,2,Humid,Good,Day,8.7,2.6,6.48,10.0,1,1,3.6,8,8,15.4,17.5,,0.35,0.35,2.0,1.0404038302214484,3.1000000000000014,-1.1000000000000014,-0.1299999999999999,-0.2999999999999998,-0.21499999999999986,6.1,-3.5199999999999996,0,0,-2.0999999999999996,0.0,-1,0,-4,-1,-2,0,-1,-7.0,12.0,0.3614,0.3272,0.03420000000000001,0.4,0.2766,0.0,-0.1,0.1,0.4444,0.3889,0.1667,4,30,-26,Away_Win
ISL00998,2024-25,2024-10-16,Punjab FC,East Bengal FC,Mohali,4-3-3,4-3-3,8.1,7.06,7.3,6.4,65.3,39.1,35.3,20.4,14,15,2,12,1,1,2,0,3,3,2,0,32.9,41.5,21.5,42.6,0,1,Rainy,Good,Night,7.9,7.5,6.84,8.12,3,0,7.8,5,10,20.8,5.1,,0.4,0.42,30.0,1.8498578329014637,18.700000000000003,11.299999999999997,0.7999999999999998,0.6599999999999993,0.7300000000000004,0.40000000000000036,-1.2799999999999994,-5,3,15.700000000000001,-0.019999999999999962,-1,12,3,-1,1,1,3,11.399999999999999,-1.1000000000000014,0.3704,0.3684,0.0020000000000000018,0.4286,0.2838,-0.7,0.5,-1.2,0.5,0.2273,0.2727,30,30,0,Home_Win
ISL00999,2024-25,2024-10-19,Chennaiyin FC,Mumbai City FC,Chennai,4-4-2,4-3-3,7.29,6.49,7.53,6.47,34.3,20.8,57.6,37.1,10,16,11,9,2,2,3,0,4,2,5,0,39.1,29.4,30.9,33.2,2,1,Overcast,Good,Night,0.5,0.5,8.23,10.0,2,3,1.0,8,1,20.8,17.2,,0.34,0.3,-23.300000000000004,0.5954860077281235,-16.3,-7.0000000000000036,-0.2400000000000002,0.020000000000000462,-0.10999999999999943,0.0,-1.7699999999999996,7,-1,3.6000000000000014,0.040000000000000036,1,-1,7,-1,2,-1,2,8.200000000000003,-3.8000000000000043,0.323,0.3836,-0.06059999999999999,0.358,0.3974,0.4,-0.8,1.2000000000000002,0.25,0.25,0.5,14,16,-2,Away_Win
ISL01000,2024-25,2024-10-20,Chennaiyin FC,Hyderabad FC,Chennai,3-4-3,5-3-2,6.6,8.59,6.51,6.72,50.3,22.8,47.8,24.9,12,16,7,8,4,3,1,1,4,3,1,1,51.5,25.7,15.1,28.5,0,2,Humid,Average,Day,6.0,8.1,5.11,6.72,0,2,3.0,8,10,14.7,23.8,,0.5,0.41,2.5,1.0523010350834654,-2.099999999999998,4.599999999999998,0.08999999999999986,1.87,0.9799999999999995,-2.0999999999999996,-1.6099999999999994,-2,-2,-9.100000000000001,0.09000000000000002,-2,5,8,3,2,3,2,36.4,-2.8000000000000007,0.321,0.3313,-0.010299999999999976,0.3537,0.2842,-0.2,-0.3,0.09999999999999998,0.0,0.4545,0.5455,1,6,-5,Away_Win
ISL01001,2024-25,2024-10-21,Punjab FC,Odisha FC,Mohali,4-2-3-1,3-5-2,7.12,7.15,6.57,6.95,60.7,28.6,31.7,16.0,5,15,8,18,1,1,2,2,2,1,2,3,49.0,15.7,25.1,43.2,1,3,Humid,Good,Night,5.6,6.6,6.13,8.39,2,3,3.7,7,7,23.7,12.7,,0.48,0.33,29.000000000000004,1.9148258943766896,12.600000000000001,16.400000000000002,0.5499999999999998,0.20000000000000018,0.375,-1.0,-2.2600000000000007,0,-1,11.0,0.14999999999999997,-2,-3,-3,-1,-1,0,-2,23.9,-27.500000000000004,0.3742,0.329,0.04519999999999996,0.4353,0.2208,-0.3,0.2,-0.5,0.4,0.3,0.3,5,30,-25,Home_Win
ISL01002,2024-25,2024-10-21,Odisha FC,ATK Mohun Bagan,Bhubaneswar,3-5-2,4-2-3-1,6.98,8.13,5.72,6.97,49.5,28.8,69.2,41.1,8,12,12,11,0,1,1,1,0,1,1,1,41.1,52.3,38.8,50.4,1,2,Overcast,Good,Night,5.7,7.7,6.94,7.98,2,2,1.7,6,9,28.0,12.4,,0.45,0.48,-19.700000000000003,0.7153178157055179,-12.3,-7.400000000000002,1.2600000000000007,1.160000000000001,1.2100000000000009,-2.0,-1.04,-3,0,15.6,-0.02999999999999997,-1,-4,1,-1,0,-1,0,2.3000000000000043,1.8999999999999986,0.3269,0.358,-0.03109999999999996,0.4359,0.3043,0.1,-0.5,0.6,0.3,0.2,0.5,1,11,-10,Home_Win
ISL01003,2024-25,2024-10-22,Jamshedpur FC,East Bengal FC,Jamshedpur,4-4-2,4-4-2,6.96,6.27,6.77,6.92,55.0,30.0,34.2,17.7,7,9,12,15,2,1,2,0,2,3,2,0,48.0,24.9,39.2,28.4,0,1,Rainy,Good,Night,8.7,3.9,8.39,7.55,3,1,6.1,9,9,12.4,18.2,Both,0.47,0.36,20.799999999999997,1.6081866642729048,12.3,8.499999999999996,0.1900000000000004,-0.6500000000000004,-0.22999999999999954,4.799999999999999,0.8400000000000007,0,2,-5.799999999999999,0.10999999999999999,-1,-5,-6,0,1,0,3,8.799999999999997,-3.5,0.4615,0.3665,0.09500000000000003,0.5213,0.28,0.5,0.0,0.5,0.5,0.1429,0.3571,12,6,6,Away_Win
ISL01004,2024-25,2024-10-23,Odisha FC,FC Goa,Bhubaneswar,3-4-3,3-5-2,5.8,7.55,6.92,7.17,54.1,35.4,31.2,19.9,9,8,10,11,0,1,2,0,1,2,3,1,25.7,51.2,21.5,53.2,1,2,Rainy,Good,Day,0.9,4.0,5.86,7.26,3,1,5.2,6,2,16.2,12.9,,0.45,0.4,22.900000000000002,1.7339738032135248,15.5,7.400000000000002,-1.12,0.3799999999999999,-0.3700000000000001,-3.1,-1.3999999999999995,4,2,3.299999999999999,0.04999999999999999,-1,-1,-3,-2,1,-2,1,4.199999999999999,-2.0,0.3312,0.3659,-0.03470000000000001,0.443,0.32,-0.1,-0.7,0.6,0.3846,0.3846,0.2308,2,14,-12,Away_Win
ISL01005,2024-25,2024-10-29,Mumbai City FC,Chennaiyin FC,Mumbai,3-4-3,5-3-2,5.88,5.79,7.17,7.27,49.6,25.8,65.3,35.6,9,19,6,9,0,2,0,1,0,2,1,1,47.7,46.3,38.8,42.3,0,1,Overcast,Good,Night,9.7,4.7,7.18,7.69,3,2,1.8,4,5,18.6,18.5,,0.44,0.36,-15.699999999999996,0.7595710934806902,-9.8,-5.899999999999995,-1.29,-1.4799999999999995,-1.3849999999999998,4.999999999999999,-0.5100000000000007,-1,1,0.10000000000000142,0.08000000000000002,-1,3,10,0,1,-1,1,8.900000000000006,4.0,0.3875,0.319,0.0685,0.3704,0.2875,-0.4,-0.3,-0.10000000000000003,0.5294,0.2353,0.2353,10,9,1,Away_Win
ISL01006,2024-25,2024-11-04,East Bengal FC,Kerala Blasters,Kolkata,3-4-3,3-4-3,6.42,7.43,7.36,7.16,61.6,33.9,68.9,35.8,4,11,10,11,0,1,0,2,0,5,0,3,42.3,41.8,22.5,41.4,2,1,Humid,Poor,Night,6.3,7.5,5.67,5.39,1,4,6.2,9,10,12.4,7.2,,0.47,0.31,-7.300000000000004,0.8940492171191265,-1.8999999999999986,-5.400000000000006,-0.9400000000000004,0.2699999999999996,-0.33499999999999996,-1.2000000000000002,0.28000000000000025,-1,-3,5.2,0.15999999999999998,1,-6,0,0,-1,0,2,19.799999999999997,0.3999999999999986,0.3698,0.3846,-0.01479999999999998,0.4224,0.325,0.5,0.5,0.0,0.3125,0.25,0.4375,13,30,-17,Home_Win
